FECHA;ITEM;ELEMENTO_ID;AVANCE;MONTO;OBS;ESTADO
2021-01-22;D.5.3;E11.P2.D21;0.6;2.73;;
2021-01-22;D.5.3;E11.P2.D22;0.6;2.73;;
2021-01-22;D.5.3;E11.P2.D23;0.6;2.73;;
2021-01-22;D.5.3;E11.P2.D24;0.6;2.73;;
2021-01-22;D.5.3;E11.P3.D31;0.6;2.73;;
2021-01-22;D.5.3;E11.P3.D32;0.6;2.73;;
2021-01-22;D.5.3;E11.P3.D33;0.6;2.73;;
2021-01-22;D.5.3;E11.P4.D34;0.6;2.73;;
2021-01-22;D.5.3;E11.P4.D41;0.6;2.73;;
2021-01-22;D.5.3;E11.P4.D42;0.6;2.73;;
2021-01-22;D.5.3;E11.P4.D43;0.6;2.73;;
2021-01-22;D.5.3;E11.P4.D44;0.6;2.73;;
2021-01-22;D.5.3;E12.P1.D11;0.6;2.73;;
2021-01-22;D.5.3;E12.P1.D12;0.6;2.73;;
2021-01-22;D.5.3;E12.P1.D13;0.6;2.73;;
2021-01-22;D.5.3;E12.P1.D14;0.6;2.73;;
2021-01-22;D.5.3;E12.P2.D21;0.6;2.73;;
2021-01-22;D.5.3;E12.P2.D22;0.6;2.73;;
2021-01-22;D.5.3;E12.P2.D23;0.6;2.73;;
2021-01-22;D.5.3;E12.P2.D24;0.6;2.73;;
2021-01-22;D.5.3;E12.P3.D31;0.6;2.73;;
2021-01-22;D.5.3;E12.P3.D32;0.6;2.73;;
2021-01-22;D.5.3;E12.P3.D33;0.6;2.73;;
2021-01-22;D.5.3;E12.P4.D34;0.6;2.73;;
2021-01-22;D.5.3;E12.P4.D41;0.6;2.73;;
2021-01-22;D.5.3;E12.P4.D42;0.6;2.73;;
2021-01-22;D.5.3;E12.P4.D43;0.6;2.73;;
2021-01-22;D.5.3;E12.P4.D44;0.6;2.73;;
2021-01-22;D.5.3;E20.P1.D11;0.6;2.73;;
2021-01-22;D.5.3;E20.P1.D12;0.6;2.73;;
2021-01-22;D.5.3;E20.P1.D13;0.6;2.73;;
2021-01-22;D.5.3;E20.P1.D14;0.6;2.73;;
2021-01-22;D.5.3;E20.P2.D21;0.6;2.73;;
2021-01-22;D.5.3;E20.P2.D22;0.6;2.73;;
2021-01-22;D.5.3;E20.P2.D23;0.6;2.73;;
2021-01-22;D.5.3;E20.P2.D24;0.6;2.73;;
2021-01-22;D.5.3;E20.P3.D31;0.6;2.73;;
2021-01-22;D.5.3;E20.P3.D32;0.6;2.73;;
2021-01-22;D.5.3;E20.P3.D33;0.6;2.73;;
2021-01-22;D.5.3;E20.P4.D34;0.6;2.73;;
2021-01-22;D.5.3;E20.P4.D41;0.6;2.73;;
2021-01-22;D.5.3;E20.P4.D42;0.6;2.73;;
2021-01-22;D.5.3;E20.P4.D43;0.6;2.73;;
2021-01-22;D.5.3;E20.P4.D44;0.6;2.73;;
2021-01-22;D.5.4;E12.P1.D13;1;6.77;;
2021-01-22;F.1.1;E01;0.5;166.4205;;
2021-01-22;F.1.1;E02;0.75;249.63075;;
2021-01-22;F.1.1;E03;0.75;249.63075;;
2021-01-22;F.1.1;E04;1;332.841;;
2021-01-22;F.1.1;E05;1;332.841;;
2021-01-22;F.1.1;E06;1;332.841;;
2021-01-22;F.1.1;E07;1;332.841;;
2021-01-22;F.1.1;E08;1;332.841;;
2021-01-22;F.1.1;E09;1;332.841;;
2021-01-22;F.1.1;E10;1;332.841;;
2021-01-22;F.1.1;E11;1;332.841;;
2021-01-22;F.1.1;E12;1;332.841;;
2021-01-22;F.1.1;E13;0.5;166.4205;;
2021-01-22;F.1.1;E14;0.5;166.4205;;
2021-01-22;F.1.1;E15;0;0;;
2021-01-22;F.1.1;E16;0.5;166.4205;;
2021-01-22;F.1.1;E17;0.5;166.4205;;
2021-01-22;F.1.1;E18;1;332.841;;
2021-01-22;F.1.1;E19;0.9;299.5569;;
2021-01-22;F.1.1;E20;1;332.841;;
2021-01-22;F.1.4;L;0.795;9987.4896;;
2021-01-22;F.4.1.2;E01;1;108.51;;
2021-01-22;F.4.1.2;E02;1;108.51;;
2021-01-22;F.4.1.2;E03;1;108.51;;
2021-01-22;F.4.1.2;E04;1;108.51;;
2021-01-22;F.4.1.2;E05;1;108.51;;
2021-01-22;F.4.1.2;E06;1;108.51;;
2021-01-22;F.4.1.2;E07;1;108.51;;
2021-01-22;F.4.1.2;E08;1;108.51;;
2021-01-22;F.4.1.2;E09;1;108.51;;
2021-01-22;F.4.1.2;E10;1;108.51;;
2021-01-22;F.4.1.2;E11;1;108.51;;
2021-01-22;F.4.1.2;E12;1;108.51;;
2021-01-22;F.4.1.2;E13;1;108.51;;
2021-01-22;F.4.1.2;E14;1;108.51;;
2021-01-22;F.4.1.2;E15;1;108.51;;
2021-01-22;F.4.1.2;E16;1;108.51;;
2021-01-22;F.4.1.2;E17;1;108.51;;
2021-01-22;F.4.1.2;E18;1;108.51;;
2021-01-22;F.4.1.2;E19;1;108.51;;
2021-01-22;F.4.1.2;E20;1;108.51;;
2021-01-22;F.4.1.3;E01.N0.C1;1;64.045667;;
2021-01-22;F.4.1.3;E01.N0.C2;1;64.045667;;
2021-01-22;F.4.1.3;E01.N0.C3;1;64.045667;;
2021-01-22;F.4.1.3;E01.N0.C4;1;64.045667;;
2021-01-22;F.4.1.3;E01.N0.C5;1;64.045667;;
2021-01-22;F.4.1.3;E01.N0.C6;1;64.045667;;
2021-01-22;F.4.1.3;E02.N1.C1;1;128.091333;;
2021-01-22;F.4.1.3;E02.N1.C2;1;128.091333;;
2021-01-22;F.4.1.3;E02.N1.C3;1;128.091333;;
2021-01-22;F.4.1.3;E02.N1.C4;1;128.091333;;
2021-01-22;F.4.1.3;E02.N1.C5;1;128.091333;;
2021-01-22;F.4.1.3;E02.N1.C6;1;128.091333;;
2021-01-22;F.4.1.3;E03.N1.C1;1;128.091333;;
2021-01-22;F.4.1.3;E03.N1.C2;1;128.091333;;
2021-01-22;F.4.1.3;E03.N1.C3;1;128.091333;;
2021-01-22;F.4.1.3;E03.N1.C4;1;128.091333;;
2021-01-22;F.4.1.3;E03.N1.C5;1;128.091333;;
2021-01-22;F.4.1.3;E03.N1.C6;1;128.091333;;
2021-01-22;F.4.1.3;E04.N1.C1;1;128.091333;;
2021-01-22;F.4.1.3;E04.N1.C2;1;128.091333;;
2021-01-22;F.4.1.3;E04.N1.C3;1;128.091333;;
2021-01-22;F.4.1.3;E04.N1.C4;1;128.091333;;
2021-01-22;F.4.1.3;E04.N1.C5;1;128.091333;;
2021-01-22;F.4.1.3;E04.N1.C6;1;128.091333;;
2021-01-22;F.4.1.3;E05.N1.C1;1;128.091333;;
2021-01-22;F.4.1.3;E05.N1.C2;1;128.091333;;
2021-01-22;F.4.1.3;E05.N1.C3;1;128.091333;;
2021-01-22;F.4.1.3;E05.N1.C4;1;128.091333;;
2021-01-22;F.4.1.3;E05.N1.C5;1;128.091333;;
2021-01-22;F.4.1.3;E05.N1.C6;1;128.091333;;
2021-01-22;F.4.1.3;E06.N1.C1;1;128.091333;;
2021-01-22;F.4.1.3;E06.N1.C2;1;128.091333;;
2021-01-22;F.4.1.3;E06.N1.C3;1;128.091333;;
2021-01-22;F.4.1.3;E06.N1.C4;1;128.091333;;
2021-01-22;F.4.1.3;E06.N1.C5;1;128.091333;;
2021-01-22;F.4.1.3;E06.N1.C6;1;128.091333;;
2021-01-22;F.4.1.3;E07.N1.C1;1;128.091333;;
2021-01-22;F.4.1.3;E07.N1.C2;1;128.091333;;
2021-01-22;F.4.1.3;E07.N1.C3;1;128.091333;;
2021-01-22;F.4.1.3;E07.N1.C4;1;128.091333;;
2021-01-22;F.4.1.3;E07.N1.C5;1;128.091333;;
2021-01-22;F.4.1.3;E07.N1.C6;1;128.091333;;
2021-01-22;F.4.1.3;E08.N1.C1;1;128.091333;;
2021-01-22;F.4.1.3;E08.N1.C2;1;128.091333;;
2021-01-22;F.4.1.3;E08.N1.C3;1;128.091333;;
2021-01-22;F.4.1.3;E08.N1.C4;1;128.091333;;
2021-01-22;F.4.1.3;E08.N1.C5;1;128.091333;;
2021-01-22;F.4.1.3;E08.N1.C6;1;128.091333;;
2021-01-22;F.4.1.3;E09.N1.C1;1;128.091333;;
2021-01-22;F.4.1.3;E09.N1.C2;1;128.091333;;
2021-01-22;F.4.1.3;E09.N1.C3;1;128.091333;;
2021-01-22;F.4.1.3;E09.N1.C4;1;128.091333;;
2021-01-22;F.4.1.3;E09.N1.C5;1;128.091333;;
2021-01-22;F.4.1.3;E09.N1.C6;1;128.091333;;
2021-01-22;F.4.1.3;E10.N1.C1;1;128.091333;;
2021-01-22;F.4.1.3;E10.N1.C2;1;128.091333;;
2021-01-22;F.4.1.3;E10.N1.C3;1;128.091333;;
2021-01-22;F.4.1.3;E10.N1.C4;1;128.091333;;
2021-01-22;F.4.1.3;E10.N1.C5;1;128.091333;;
2021-01-22;F.4.1.3;E10.N1.C6;1;128.091333;;
2021-01-22;F.4.1.3;E11.N1.C1;1;128.091333;;
2021-01-22;F.4.1.3;E11.N1.C2;1;128.091333;;
2021-01-22;F.4.1.3;E11.N1.C3;1;128.091333;;
2021-01-22;F.4.1.3;E11.N1.C4;1;128.091333;;
2021-01-22;F.4.1.3;E11.N1.C5;1;128.091333;;
2021-01-22;F.4.1.3;E11.N1.C6;1;128.091333;;
2021-01-22;F.4.1.3;E12.N1.C1;1;128.091333;;
2021-01-22;F.4.1.3;E12.N1.C2;1;128.091333;;
2021-01-22;F.4.1.3;E12.N1.C3;1;128.091333;;
2021-01-22;F.4.1.3;E12.N1.C4;1;128.091333;;
2021-01-22;F.4.1.3;E12.N1.C5;1;128.091333;;
2021-01-22;F.4.1.3;E12.N1.C6;1;128.091333;;
2021-01-22;F.4.1.3;E13.N1.C1;1;128.091333;;
2021-01-22;F.4.1.3;E13.N1.C2;1;128.091333;;
2021-01-22;F.4.1.3;E13.N1.C3;1;128.091333;;
2021-01-22;F.4.1.3;E13.N1.C4;1;128.091333;;
2021-01-22;F.4.1.3;E13.N1.C5;1;128.091333;;
2021-01-22;F.4.1.3;E13.N1.C6;1;128.091333;;
2021-01-22;F.4.1.3;E14.N0.C1;1;64.045667;;
2021-01-22;F.4.1.3;E14.N0.C2;1;64.045667;;
2021-01-22;F.4.1.3;E14.N0.C3;1;64.045667;;
2021-01-22;F.4.1.3;E14.N0.C4;1;64.045667;;
2021-01-22;F.4.1.3;E14.N0.C5;1;64.045667;;
2021-01-22;F.4.1.3;E14.N0.C6;1;64.045667;;
2021-01-22;F.4.1.3;E16.N0.C1;1;64.045667;;
2021-01-22;F.4.1.3;E16.N0.C2;1;64.045667;;
2021-01-22;F.4.1.3;E16.N0.C3;1;64.045667;;
2021-01-22;F.4.1.3;E16.N0.C4;1;64.045667;;
2021-01-22;F.4.1.3;E16.N0.C5;1;64.045667;;
2021-01-22;F.4.1.3;E16.N0.C6;1;64.045667;;
2021-01-22;F.4.1.3;E17.N0.C1;1;64.045667;;
2021-01-22;F.4.1.3;E17.N0.C2;1;64.045667;;
2021-01-22;F.4.1.3;E17.N0.C3;1;64.045667;;
2021-01-22;F.4.1.3;E17.N0.C4;1;64.045667;;
2021-01-22;F.4.1.3;E17.N0.C5;1;64.045667;;
2021-01-22;F.4.1.3;E17.N0.C6;1;64.045667;;
2021-01-22;F.4.1.3;E18.N1.C1;1;128.091333;;
2021-01-22;F.4.1.3;E18.N1.C2;1;128.091333;;
2021-01-22;F.4.1.3;E18.N1.C3;1;128.091333;;
2021-01-22;F.4.1.3;E18.N1.C4;1;128.091333;;
2021-01-22;F.4.1.3;E18.N1.C5;1;128.091333;;
2021-01-22;F.4.1.3;E18.N1.C6;1;128.091333;;
2021-01-22;F.4.1.3;E19.N1.C1;1;128.091333;;
2021-01-22;F.4.1.3;E19.N1.C2;1;128.091333;;
2021-01-22;F.4.1.3;E19.N1.C3;1;128.091333;;
2021-01-22;F.4.1.3;E19.N1.C4;1;128.091333;;
2021-01-22;F.4.1.3;E19.N1.C5;1;128.091333;;
2021-01-22;F.4.1.3;E19.N1.C6;1;128.091333;;
2021-01-22;F.4.1.3;E20.N1.C1;1;128.091333;;
2021-01-22;F.4.1.3;E20.N1.C2;1;128.091333;;
2021-01-22;F.4.1.3;E20.N1.C3;1;128.091333;;
2021-01-22;F.4.1.3;E20.N1.C4;1;128.091333;;
2021-01-22;F.4.1.3;E20.N1.C5;1;128.091333;;
2021-01-22;F.4.1.3;E20.N1.C6;1;128.091333;;
