ELEMENTO.ID;DSC;TIPO;CONTEXTO;PORC.APL;EDIFICIO;NIVEL;PISO;DEPTO;COSTO;COSTO.PORC
E09.P1.D11;Depto 11;DEPTO;DEPTO_TIPO;1.0;E09;;P1;D11;361.085608;0.0010441596
E08.P4.D44;Depto 44;DEPTO;DEPTO_TIPO;1.0;E08;;P4;D44;361.085608;0.0010441596
E08.P4.D43;Depto 43;DEPTO;DEPTO_TIPO;1.0;E08;;P4;D43;361.085608;0.0010441596
E07.P3.D34;Depto 34;DEPTO;DEPTO_TIPO;1.0;E07;;P3;D34;361.085608;0.0010441596
E07.P3.D33;Depto 33;DEPTO;DEPTO_TIPO;1.0;E07;;P3;D33;361.085608;0.0010441596
E05.P2.D23;Depto 23;DEPTO;DEPTO_TIPO;1.0;E05;;P2;D23;361.085608;0.0010441596
E06.P2.D23;Depto 23;DEPTO;DEPTO_TIPO;1.0;E06;;P2;D23;361.085608;0.0010441596
E06.P2.D22;Depto 22;DEPTO;DEPTO_TIPO;1.0;E06;;P2;D22;361.085608;0.0010441596
E06.P2.D21;Depto 21;DEPTO;DEPTO_TIPO;1.0;E06;;P2;D21;361.085608;0.0010441596
E06.P1.D14;Depto 14;DEPTO;DEPTO_TIPO;1.0;E06;;P1;D14;361.085608;0.0010441596
E06.P1.D12;Depto 12;DEPTO;DEPTO_TIPO;1.0;E06;;P1;D12;361.085608;0.0010441596
E06.P1.D11;Depto 11;DEPTO;DEPTO_TIPO;1.0;E06;;P1;D11;361.085608;0.0010441596
E05.P4.D44;Depto 44;DEPTO;DEPTO_TIPO;1.0;E05;;P4;D44;361.085608;0.0010441596
E05.P4.D43;Depto 43;DEPTO;DEPTO_TIPO;1.0;E05;;P4;D43;361.085608;0.0010441596
E05.P4.D42;Depto 42;DEPTO;DEPTO_TIPO;1.0;E05;;P4;D42;361.085608;0.0010441596
E05.P4.D41;Depto 41;DEPTO;DEPTO_TIPO;1.0;E05;;P4;D41;361.085608;0.0010441596
E05.P3.D34;Depto 34;DEPTO;DEPTO_TIPO;1.0;E05;;P3;D34;361.085608;0.0010441596
E05.P3.D33;Depto 33;DEPTO;DEPTO_TIPO;1.0;E05;;P3;D33;361.085608;0.0010441596
E05.P3.D32;Depto 32;DEPTO;DEPTO_TIPO;1.0;E05;;P3;D32;361.085608;0.0010441596
E05.P3.D31;Depto 31;DEPTO;DEPTO_TIPO;1.0;E05;;P3;D31;361.085608;0.0010441596
E05.P2.D24;Depto 24;DEPTO;DEPTO_TIPO;1.0;E05;;P2;D24;361.085608;0.0010441596
E06.P2.D24;Depto 24;DEPTO;DEPTO_TIPO;1.0;E06;;P2;D24;361.085608;0.0010441596
E06.P3.D31;Depto 31;DEPTO;DEPTO_TIPO;1.0;E06;;P3;D31;361.085608;0.0010441596
E07.P3.D31;Depto 31;DEPTO;DEPTO_TIPO;1.0;E07;;P3;D31;361.085608;0.0010441596
E07.P3.D32;Depto 32;DEPTO;DEPTO_TIPO;1.0;E07;;P3;D32;361.085608;0.0010441596
E07.P2.D24;Depto 24;DEPTO;DEPTO_TIPO;1.0;E07;;P2;D24;361.085608;0.0010441596
E07.P2.D23;Depto 23;DEPTO;DEPTO_TIPO;1.0;E07;;P2;D23;361.085608;0.0010441596
E07.P2.D22;Depto 22;DEPTO;DEPTO_TIPO;1.0;E07;;P2;D22;361.085608;0.0010441596
E07.P2.D21;Depto 21;DEPTO;DEPTO_TIPO;1.0;E07;;P2;D21;361.085608;0.0010441596
E07.P1.D14;Depto 14;DEPTO;DEPTO_TIPO;1.0;E07;;P1;D14;361.085608;0.0010441596
E07.P1.D12;Depto 12;DEPTO;DEPTO_TIPO;1.0;E07;;P1;D12;361.085608;0.0010441596
E07.P1.D11;Depto 11;DEPTO;DEPTO_TIPO;1.0;E07;;P1;D11;361.085608;0.0010441596
E06.P3.D33;Depto 33;DEPTO;DEPTO_TIPO;1.0;E06;;P3;D33;361.085608;0.0010441596
E06.P3.D34;Depto 34;DEPTO;DEPTO_TIPO;1.0;E06;;P3;D34;361.085608;0.0010441596
E06.P4.D41;Depto 41;DEPTO;DEPTO_TIPO;1.0;E06;;P4;D41;361.085608;0.0010441596
E06.P4.D42;Depto 42;DEPTO;DEPTO_TIPO;1.0;E06;;P4;D42;361.085608;0.0010441596
E06.P4.D43;Depto 43;DEPTO;DEPTO_TIPO;1.0;E06;;P4;D43;361.085608;0.0010441596
E06.P4.D44;Depto 44;DEPTO;DEPTO_TIPO;1.0;E06;;P4;D44;361.085608;0.0010441596
E06.P3.D32;Depto 32;DEPTO;DEPTO_TIPO;1.0;E06;;P3;D32;361.085608;0.0010441596
E12;Edificio 12;EDIFICIO;EDIF.A;1.0;E12;;;;803.560000;0.0023236731
E13;Edificio 13;EDIFICIO;EDIF.A;1.0;E13;;;;803.560000;0.0023236731
E18;Edificio 18;EDIFICIO;EDIF.A;1.0;E18;;;;803.560000;0.0023236731
E19;Edificio 19;EDIFICIO;EDIF.A;1.0;E19;;;;803.560000;0.0023236731
E20;Edificio 20;EDIFICIO;EDIF.A;1.0;E20;;;;803.560000;0.0023236731
E11;Edificio 11;EDIFICIO;EDIF.A;1.0;E11;;;;803.560000;0.0023236731
E09;Edificio 9;EDIFICIO;EDIF.A;1.0;E09;;;;803.560000;0.0023236731
E08;Edificio 8;EDIFICIO;EDIF.A;1.0;E08;;;;803.560000;0.0023236731
E07;Edificio 7;EDIFICIO;EDIF.A;1.0;E07;;;;803.560000;0.0023236731
E06;Edificio 6;EDIFICIO;EDIF.A;1.0;E06;;;;803.560000;0.0023236731
E04;Edificio 4;EDIFICIO;EDIF.A;1.0;E04;;;;803.560000;0.0023236731
E03;Edificio 3;EDIFICIO;EDIF.A;1.0;E03;;;;803.560000;0.0023236731
E02;Edificio 2;EDIFICIO;EDIF.A;1.0;E02;;;;803.560000;0.0023236731
E05;Edificio 5;EDIFICIO;EDIF.A;1.0;E05;;;;803.560000;0.0023236731
E10;Edificio 10;EDIFICIO;EDIF.A;1.0;E10;;;;803.560000;0.0023236731
E01;Edificio 1;EDIFICIO;EDIF.B;1.0;E01;;;;803.560000;0.0023236731
E17;Edificio 17;EDIFICIO;EDIF.C;1.0;E17;;;;803.560000;0.0023236731
E16;Edificio 16;EDIFICIO;EDIF.C;1.0;E16;;;;803.560000;0.0023236731
E15;Edificio 15;EDIFICIO;EDIF.C;1.0;E15;;;;803.560000;0.0023236731
E14;Edificio 14;EDIFICIO;EDIF.C;1.0;E14;;;;803.560000;0.0023236731
E11.L1;Losa Fundacion;LOSA;LOSA;1.0;E11;;P1;;1491.337000;0.0043125339
E10.L1;Losa Fundacion;LOSA;LOSA;1.0;E10;;P1;;1491.337000;0.0043125339
E09.L1;Losa Fundacion;LOSA;LOSA;1.0;E09;;P1;;1491.337000;0.0043125339
E08.L1;Losa Fundacion;LOSA;LOSA;1.0;E08;;P1;;1491.337000;0.0043125339
E07.L1;Losa Fundacion;LOSA;LOSA;1.0;E07;;P1;;1491.337000;0.0043125339
E06.L1;Losa Fundacion;LOSA;LOSA;1.0;E06;;P1;;1491.337000;0.0043125339
E05.L1;Losa Fundacion;LOSA;LOSA;1.0;E05;;P1;;1491.337000;0.0043125339
E04.L1;Losa Fundacion;LOSA;LOSA;1.0;E04;;P1;;1491.337000;0.0043125339
E03.L1;Losa Fundacion;LOSA;LOSA;1.0;E03;;P1;;1491.337000;0.0043125339
E01.L0;Losa Fundacion nvl0;LOSA;LOSA;0.5;E01;;P0;;745.668500;0.0021562669
E15.L1;Losa Fundacion nvl1;LOSA;LOSA;0.5;E15;;P1;;745.668500;0.0021562669
E16.L0;Losa Fundacion nvl0;LOSA;LOSA;0.5;E16;;P0;;745.668500;0.0021562669
E16.L1;Losa Fundacion nvl1;LOSA;LOSA;0.5;E16;;P1;;745.668500;0.0021562669
E17.L0;Losa Fundacion nvl0;LOSA;LOSA;0.5;E17;;P0;;745.668500;0.0021562669
E17.L1;Losa Fundacion nvl1;LOSA;LOSA;0.5;E17;;P1;;745.668500;0.0021562669
E15.L0;Losa Fundacion nvl0;LOSA;LOSA;0.5;E15;;P0;;745.668500;0.0021562669
E18.L1;Losa Fundacion;LOSA;LOSA;1.0;E18;;P1;;1491.337000;0.0043125339
E19.L1;Losa Fundacion;LOSA;LOSA;1.0;E19;;P1;;1491.337000;0.0043125339
E20.L1;Losa Fundacion;LOSA;LOSA;1.0;E20;;P1;;1491.337000;0.0043125339
E14.L1;Losa Fundacion nvl1;LOSA;LOSA;0.5;E14;;P1;;745.668500;0.0021562669
E14.L0;Losa Fundacion nvl0;LOSA;LOSA;0.5;E14;;P0;;745.668500;0.0021562669
E13.L1;Losa Fundacion;LOSA;LOSA;1.0;E13;;P1;;1491.337000;0.0043125339
E12.L1;Losa Fundacion;LOSA;LOSA;1.0;E12;;P1;;1491.337000;0.0043125339
E02.L1;Losa Fundacion;LOSA;LOSA;1.0;E02;;P1;;1491.337000;0.0043125339
E01.L1;Losa Fundacion nvl1;LOSA;LOSA;0.5;E01;;P1;;745.668500;0.0021562669
L;Lote;LOTE;LOTE;1.0;;;;;21720.380000;0.0628093276
E15.F0.C6;Capa 6 Nivel 0;NIVEL;NIVEL;0.5;E15;N0;;;64.045667;0.0001852023
