ITEM;ELEMENTO_ID;AVANCE;;;MONTO;FECHA;;REL_MONTO;;TOTAL_INF;UNI_LINEA;CNT_LINEA;MONTO_LINEA;REL_LINEAS;REL_PORC_SUM;PORC_APL;dsc_item;dsc_elem
C.9.4.2;E19.P4.D44;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 44
C.9.4.2;E20.P1.D11;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 11
C.9.4.2;E20.P1.D12;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 12
C.9.4.2;E20.P1.D13;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 13
C.9.4.2;E20.P1.D14;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 14
C.9.4.2;E20.P2.D21;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 21
C.9.4.2;E20.P2.D22;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 22
C.9.4.2;E20.P2.D23;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 23
C.9.4.2;E20.P2.D24;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 24
C.9.4.2;E20.P3.D31;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 31
C.9.4.2;E20.P3.D32;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 32
C.9.4.2;E20.P3.D33;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 33
C.9.4.2;E20.P4.D34;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 34
C.9.4.2;E20.P4.D41;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 41
C.9.4.2;E20.P4.D42;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 42
C.9.4.2;E20.P4.D43;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 43
C.9.4.2;E20.P4.D44;;;;;21-ene;;0,525549;;172,38;1 x328 deptos;NULL;0,5255;328;328;1;Bano;Depto 44
C.9.4.3;E01.P0.D01;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 01
C.9.4.3;E01.P0.D02;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 02
C.9.4.3;E01.P1.D11;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 11
C.9.4.3;E01.P1.D12;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 12
C.9.4.3;E01.P1.D13;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 13
C.9.4.3;E01.P1.D14;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 14
C.9.4.3;E01.P2.D21;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 21
C.9.4.3;E01.P2.D22;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 22
C.9.4.3;E01.P2.D23;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 23
C.9.4.3;E01.P2.D24;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 24
C.9.4.3;E01.P3.D31;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 31
C.9.4.3;E01.P3.D32;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 32
C.9.4.3;E01.P3.D33;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 33
C.9.4.3;E01.P4.D34;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 34
C.9.4.3;E01.P4.D41;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 41
C.9.4.3;E01.P4.D42;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 42
C.9.4.3;E01.P4.D43;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 43
C.9.4.3;E01.P4.D44;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 44
C.9.4.3;E02.P1.D11;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 11
C.9.4.3;E02.P1.D12;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 12
C.9.4.3;E02.P1.D13;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 13
C.9.4.3;E02.P1.D14;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 14
C.9.4.3;E02.P2.D21;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 21
C.9.4.3;E02.P2.D22;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 22
C.9.4.3;E02.P2.D23;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 23
C.9.4.3;E02.P2.D24;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 24
C.9.4.3;E02.P3.D31;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 31
C.9.4.3;E02.P3.D32;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 32
C.9.4.3;E02.P3.D33;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 33
C.9.4.3;E02.P4.D34;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 34
C.9.4.3;E02.P4.D41;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 41
C.9.4.3;E02.P4.D42;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 42
C.9.4.3;E02.P4.D43;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 43
C.9.4.3;E02.P4.D44;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 44
C.9.4.3;E03.P1.D11;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 11
C.9.4.3;E03.P1.D12;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 12
C.9.4.3;E03.P1.D13;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 13
C.9.4.3;E03.P1.D14;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 14
C.9.4.3;E03.P2.D21;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 21
C.9.4.3;E03.P2.D22;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 22
C.9.4.3;E03.P2.D23;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 23
C.9.4.3;E03.P2.D24;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 24
C.9.4.3;E03.P3.D31;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 31
C.9.4.3;E03.P3.D32;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 32
C.9.4.3;E03.P3.D33;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 33
C.9.4.3;E03.P4.D34;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 34
C.9.4.3;E03.P4.D41;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 41
C.9.4.3;E03.P4.D42;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 42
C.9.4.3;E03.P4.D43;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 43
C.9.4.3;E03.P4.D44;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 44
C.9.4.3;E04.P1.D11;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 11
C.9.4.3;E04.P1.D12;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 12
C.9.4.3;E04.P1.D13;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 13
C.9.4.3;E04.P1.D14;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 14
C.9.4.3;E04.P2.D21;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 21
C.9.4.3;E04.P2.D22;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 22
C.9.4.3;E04.P2.D23;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 23
C.9.4.3;E04.P2.D24;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 24
C.9.4.3;E04.P3.D31;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 31
C.9.4.3;E04.P3.D32;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 32
C.9.4.3;E04.P3.D33;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 33
C.9.4.3;E04.P4.D34;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 34
C.9.4.3;E04.P4.D41;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 41
C.9.4.3;E04.P4.D42;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 42
C.9.4.3;E04.P4.D43;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 43
C.9.4.3;E04.P4.D44;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 44
C.9.4.3;E05.P1.D11;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 11
C.9.4.3;E05.P1.D12;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 12
C.9.4.3;E05.P1.D13;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 13
C.9.4.3;E05.P1.D14;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 14
C.9.4.3;E05.P2.D21;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 21
C.9.4.3;E05.P2.D22;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 22
C.9.4.3;E05.P2.D23;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 23
C.9.4.3;E05.P2.D24;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 24
C.9.4.3;E05.P3.D31;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 31
C.9.4.3;E05.P3.D32;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 32
C.9.4.3;E05.P3.D33;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 33
C.9.4.3;E05.P4.D34;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 34
C.9.4.3;E05.P4.D41;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 41
C.9.4.3;E05.P4.D42;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 42
C.9.4.3;E05.P4.D43;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 43
C.9.4.3;E05.P4.D44;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 44
C.9.4.3;E06.P1.D11;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 11
C.9.4.3;E06.P1.D12;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 12
C.9.4.3;E06.P1.D13;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 13
C.9.4.3;E06.P1.D14;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 14
C.9.4.3;E06.P2.D21;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 21
C.9.4.3;E06.P2.D22;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 22
C.9.4.3;E06.P2.D23;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 23
C.9.4.3;E06.P2.D24;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 24
C.9.4.3;E06.P3.D31;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 31
C.9.4.3;E06.P3.D32;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 32
C.9.4.3;E06.P3.D33;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 33
C.9.4.3;E06.P4.D34;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 34
C.9.4.3;E06.P4.D41;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 41
C.9.4.3;E06.P4.D42;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 42
C.9.4.3;E06.P4.D43;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 43
C.9.4.3;E06.P4.D44;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 44
C.9.4.3;E07.P1.D11;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 11
C.9.4.3;E07.P1.D12;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 12
C.9.4.3;E07.P1.D13;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 13
C.9.4.3;E07.P1.D14;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 14
C.9.4.3;E07.P2.D21;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 21
C.9.4.3;E07.P2.D22;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 22
C.9.4.3;E07.P2.D23;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 23
C.9.4.3;E07.P2.D24;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 24
C.9.4.3;E07.P3.D31;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 31
C.9.4.3;E07.P3.D32;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 32
C.9.4.3;E07.P3.D33;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 33
C.9.4.3;E07.P4.D34;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 34
C.9.4.3;E07.P4.D41;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 41
C.9.4.3;E07.P4.D42;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 42
C.9.4.3;E07.P4.D43;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 43
C.9.4.3;E07.P4.D44;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 44
C.9.4.3;E08.P1.D11;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 11
C.9.4.3;E08.P1.D12;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 12
C.9.4.3;E08.P1.D14;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 14
C.9.4.3;E08.P2.D21;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 21
C.9.4.3;E08.P2.D22;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 22
C.9.4.3;E08.P2.D23;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 23
C.9.4.3;E08.P2.D24;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 24
C.9.4.3;E08.P3.D31;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 31
C.9.4.3;E08.P3.D32;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 32
C.9.4.3;E08.P3.D33;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 33
C.9.4.3;E08.P4.D34;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 34
C.9.4.3;E08.P4.D41;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 41
C.9.4.3;E08.P4.D42;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 42
C.9.4.3;E08.P4.D43;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 43
C.9.4.3;E08.P4.D44;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 44
C.9.4.3;E09.P1.D11;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 11
C.9.4.3;E09.P1.D12;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 12
C.9.4.3;E09.P1.D13;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 13
C.9.4.3;E09.P1.D14;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 14
C.9.4.3;E09.P2.D21;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 21
C.9.4.3;E09.P2.D22;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 22
C.9.4.3;E09.P2.D23;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 23
C.9.4.3;E09.P2.D24;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 24
C.9.4.3;E09.P3.D31;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 31
C.9.4.3;E09.P3.D32;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 32
C.9.4.3;E09.P3.D33;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 33
C.9.4.3;E09.P4.D34;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 34
C.9.4.3;E09.P4.D41;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 41
C.9.4.3;E09.P4.D42;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 42
C.9.4.3;E09.P4.D43;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 43
C.9.4.3;E09.P4.D44;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 44
C.9.4.3;E10.P1.D11;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 11
C.9.4.3;E10.P1.D12;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 12
C.9.4.3;E10.P1.D14;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 14
C.9.4.3;E10.P2.D21;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 21
C.9.4.3;E10.P2.D22;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 22
C.9.4.3;E10.P2.D23;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 23
C.9.4.3;E10.P2.D24;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 24
C.9.4.3;E10.P3.D31;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 31
C.9.4.3;E10.P3.D32;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 32
C.9.4.3;E10.P3.D33;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 33
C.9.4.3;E10.P4.D34;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 34
C.9.4.3;E10.P4.D41;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 41
C.9.4.3;E10.P4.D42;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 42
C.9.4.3;E10.P4.D43;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 43
C.9.4.3;E10.P4.D44;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 44
C.9.4.3;E11.P1.D11;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 11
C.9.4.3;E11.P1.D12;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 12
C.9.4.3;E11.P1.D13;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 13
C.9.4.3;E11.P1.D14;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 14
C.9.4.3;E11.P2.D21;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 21
C.9.4.3;E11.P2.D22;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 22
C.9.4.3;E11.P2.D23;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 23
C.9.4.3;E11.P2.D24;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 24
C.9.4.3;E11.P3.D31;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 31
C.9.4.3;E11.P3.D32;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 32
C.9.4.3;E11.P3.D33;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 33
C.9.4.3;E11.P4.D34;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 34
C.9.4.3;E11.P4.D41;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 41
C.9.4.3;E11.P4.D42;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 42
C.9.4.3;E11.P4.D43;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 43
C.9.4.3;E11.P4.D44;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 44
C.9.4.3;E12.P1.D11;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 11
C.9.4.3;E12.P1.D12;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 12
C.9.4.3;E12.P1.D13;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 13
C.9.4.3;E12.P1.D14;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 14
C.9.4.3;E12.P2.D21;;;;;21-ene;;1,606646;;526,98;3 x328 deptos;NULL;16,066;328;328;1;Interior;Depto 21
